PuzzleID,UserID,GroupID,Score,RankType,Rank,LenHistory
997447,385698,0,-38.345904,sid,234,0
997447,437039,993281,-104.543035,bid,38,0
997447,551914,0,1.024998,bid,163,0
997447,534437,0,-41.944566,sid,226,0
997447,440721,0,-45.362634,uid,224,0
997447,215855,0,16.07897,sid,250,0
997447,31196,0,-75.247032,sid,151,0
997447,352715,987632,-140.760932,eid,13,0
997447,469215,0,-46.232166,bid,133,0
997447,258618,364685,-112.328027,uid,80,0
997447,215720,988042,-86.459427,uid,130,0
997447,259088,987632,-128.195703,uid,50,0
997447,249124,168077,-93.600943,sid,105,0
997447,548416,0,-77.125497,uid,153,0
997418,303499,987632,-157.897948,eid,13,0
997447,248345,997144,-72.939303,uid,161,0
997447,46348,0,-96.173007,uid,107,0
997418,303499,987632,-157.897948,eid,4,0
997447,398337,0,-81.46127,uid,139,0
997447,462311,0,-72.001453,uid,162,0
997447,4034,55400,-30.173203,bid,157,0
997447,176809,0,-59.302797,bid,103,0
997447,452312,0,-49.000846,sid,208,0
997447,534437,0,-41.944566,bid,143,0
997447,288912,991825,-123.590462,sid,31,0
997418,399413,0,800.0,sid,227,0
997447,84969,277858,-50.266545,bid,120,0
997447,550263,991825,-126.040374,uid,55,0
997447,395459,993077,-103.385868,uid,95,0
997447,376418,991825,-112.779488,uid,79,0
997418,455069,993077,-142.229558,eid,18,0
997447,31196,0,-75.247032,uid,157,0
997447,553684,0,-45.61379,bid,135,0
997447,336039,0,-38.873496,bid,149,0
997447,229402,0,-41.230901,uid,231,0
997447,550263,991825,-126.040374,eid,40,0
997447,253218,0,-120.452676,uid,69,0
997418,187914,0,4.190841,bid,78,0
997447,513977,0,-129.261922,sid,19,0
997447,525256,0,-84.741203,uid,135,0
997447,308854,548027,-145.965679,gid,1,0
997447,285776,0,-87.280485,uid,127,0
997447,193227,0,-49.255874,uid,211,0
997447,276430,0,-102.210783,bid,40,0
997447,6418,0,-114.034046,bid,28,0
997418,303499,987632,-157.897948,eid,11,0
997447,286250,0,-65.877992,sid,164,0
997418,376068,0,-129.038122,bid,4,0
997447,276430,0,-102.210783,uid,96,0
997447,333783,0,-89.183232,uid,125,0
997447,550933,0,-127.501538,uid,52,0
997447,69635,987632,-107.358427,uid,86,0
997447,531793,0,-49.773538,sid,205,0
997447,306768,61909,-122.881056,bid,3,0
997447,553737,0,-37.73944,bid,152,0
997447,361238,0,-41.126443,bid,145,0
997418,504202,0,800.0,uid,233,0
997447,550263,991825,-126.040374,eid,41,0
997447,179219,548027,-143.401649,sid,4,0
997447,531495,0,-48.066614,uid,216,0
997447,437039,993281,-104.543035,gid,12,0
997447,550263,991825,-128.290821,gid,8,0
997447,198538,0,-60.45699,bid,102,0
997418,553140,997424,60.317,bid,108,0
997447,507476,0,-42.324772,bid,141,0
997447,544159,0,-79.19303,bid,72,0
997447,235135,0,-89.489043,sid,115,0
997447,233638,0,-51.878052,sid,197,0
997447,507476,0,-42.324772,sid,224,0
997447,306665,990445,-111.541966,sid,63,0
997447,198325,987632,-136.211777,sid,13,0
997447,437039,993281,-104.543035,sid,78,0
997447,299565,0,22.681402,uid,254,0
997418,398337,0,48.381479,sid,168,0
997447,236388,0,-110.037896,bid,9,0
997447,440721,0,-45.362634,bid,137,0
997418,524298,0,-33.696015,uid,122,0
997447,215720,988042,-95.73183,uid,39,0
997447,71954,985857,-143.704098,uid,12,0
997447,352715,987632,-143.280339,uid,15,0
997447,512708,995248,-111.33143,sid,62,0
997418,278216,257965,-109.5613,uid,45,0
997447,542164,0,-74.166621,bid,83,0
997447,385698,0,-38.345904,uid,237,0
997447,235473,0,-68.559617,sid,159,0
997418,4489,988060,-31.846609,sid,111,0
997447,215720,988042,-95.73183,eid,30,0
997418,52415,195105,46.695458,sid,166,0
997447,487007,0,-110.063436,bid,33,0
997447,478130,0,1.022498,sid,245,0
997447,4034,55400,-30.173203,gid,26,0
997447,40708,257965,-94.917259,sid,102,0
997447,269484,0,-9.267318,sid,244,0
997447,286250,0,-65.877992,bid,90,0
997447,285776,0,-87.280485,bid,60,0
997447,57765,377064,-47.20019,uid,217,0
997418,202722,184617,-100.074806,uid,61,0
997447,537696,184617,-83.402938,sid,127,0
997447,52415,195105,-67.139934,sid,161,0
997447,352715,987632,-140.760932,uid,23,0
997447,171293,0,-56.628722,bid,108,0
997447,482875,991825,-98.812484,sid,93,0
997447,467351,0,-61.386609,sid,174,0
997447,550980,0,-25.180366,uid,245,0
997447,399963,991828,-60.128531,gid,22,0
997447,303499,987632,-139.553305,uid,20,0
997447,372176,0,-61.747725,bid,96,0
997447,104378,0,-48.899724,bid,126,0
997447,551429,0,-42.186286,uid,229,0
997447,60966,858991,145.546599,uid,261,0
997447,198858,0,-38.524686,bid,150,0
997447,553582,0,86.545753,uid,256,0
997418,398337,0,48.381479,uid,176,0
997447,544159,0,-79.19303,sid,139,0
997447,495023,987632,-121.616806,sid,39,0
997447,376068,0,-126.824521,uid,53,0
997447,410052,0,-106.005624,bid,37,0
997447,465750,0,-122.846927,uid,64,0
997447,346150,0,-50.102257,sid,204,0
997447,256927,0,-103.960184,uid,94,0
997447,121748,63194,18.6852,uid,253,0
997447,252096,990445,-125.317407,uid,57,0
997447,252096,990445,-125.317407,eid,36,0
997447,60315,0,-87.457033,uid,126,0
997447,544835,0,-81.917075,uid,137,0
997447,267374,993077,-136.031008,eid,9,0
997447,269484,0,-9.267318,uid,247,0
997418,421719,988042,800.0,sid,229,0
997418,550160,0,346.586104,sid,218,0
997447,518558,0,-80.06447,bid,69,0
997447,171293,0,-56.628722,sid,190,0
997447,352715,987632,-140.760932,bid,5,0
997447,359569,993077,-107.43349,sid,68,0
997447,215720,988042,-95.73183,gid,6,0
997447,343528,987632,-83.807044,sid,126,0
997447,63509,0,-47.016296,sid,214,0
997447,215855,0,16.07897,uid,252,0
997447,142342,0,-68.651852,bid,86,0
997447,372175,0,-81.57453,bid,65,0
997447,252096,990445,-125.559088,bid,10,0
997447,84969,277858,-50.266545,gid,23,0
997447,31200,0,-101.69477,bid,41,0
997447,4489,988060,-90.469074,gid,17,0
997447,268656,0,-90.118316,bid,56,0
997447,360760,61909,-122.741004,sid,35,0
997447,542164,0,-74.166621,sid,153,0
997447,535923,0,-122.555463,uid,66,0
997447,401157,184617,-106.396898,sid,75,0
997447,197781,0,-55.889758,bid,109,0
997447,79145,0,-106.865436,bid,35,0
997418,553024,0,47.305813,uid,175,0
997447,10487,985857,-100.691415,sid,88,0
997447,553391,0,-36.818304,sid,236,0
997447,553185,0,-38.889959,bid,148,0
997447,531793,0,-49.773538,uid,209,0
997447,372175,0,-81.57453,sid,131,0
997418,370348,987632,-126.61434,sid,13,0
997418,546156,0,800.0,uid,238,0
997418,288912,991825,-91.224669,eid,41,0
997447,253218,0,-120.452676,bid,22,0
997447,236388,0,-110.037896,uid,30,0
997447,308854,548027,-145.617301,eid,5,0
997447,514071,0,145.546599,uid,259,0
997447,308854,548027,-145.965679,sid,0,0
997418,415501,988042,800.0,sid,228,0
997418,171293,0,6.047077,bid,80,0
997447,422041,0,-123.741608,sid,30,0
997447,235135,0,-89.489043,bid,57,0
997418,372176,0,800.0,bid,144,0
997447,465801,0,-106.799163,uid,89,0
997418,462311,0,15.633332,uid,157,0
997418,455069,993077,-142.229558,uid,21,0
997447,193227,0,-49.255874,bid,124,0
997447,372218,0,-116.267804,uid,72,0
997447,193227,0,-49.255874,sid,207,0
997447,197781,0,-55.889758,uid,195,0
997447,115604,986996,-77.246585,bid,77,0
997447,462311,0,-72.001453,sid,156,0
997418,115604,986996,-39.37163,bid,51,0
997447,350869,0,-94.605458,bid,49,0
997447,376418,991825,-112.779488,sid,57,0
997447,260091,987632,-112.665207,sid,58,0
997418,398373,0,23.69189,uid,160,0
997447,236506,0,-140.548676,uid,24,0
997447,241057,61909,-81.394489,uid,140,0
997447,491708,0,-53.800877,uid,199,0
997447,215720,988042,-95.73183,eid,16,0
997447,269484,0,-9.267318,bid,161,0
997447,276430,0,-102.210783,sid,81,0
997447,448936,0,-46.744389,sid,215,0
997447,550715,0,-61.93859,bid,95,0
997447,546199,0,-113.81188,uid,78,0
997447,552385,0,-55.223958,bid,111,0
997418,504977,0,492.001979,bid,141,0
997447,399963,991828,-60.128531,uid,184,0
997447,121748,63194,18.6852,gid,28,0
997447,303499,987632,-139.553305,eid,25,0
997447,494369,264543,-29.771516,bid,158,0
997447,341144,0,-65.841127,bid,91,0
997418,455069,993077,-108.981307,uid,49,0
997447,514486,0,-115.052154,uid,74,0
997447,504202,0,-34.533226,sid,238,0
997447,462374,0,-125.985477,bid,16,0
997447,263916,0,-114.15877,uid,76,0
997447,177420,0,-40.081202,uid,234,0
997447,101409,184617,-122.098935,uid,61,0
997447,176809,0,-59.302797,sid,183,0
997447,512708,995248,-111.33143,gid,11,0
997447,172661,987632,-56.661947,uid,193,0
997418,187914,0,4.190841,uid,150,0
997447,71954,985857,-143.102779,bid,4,0
997447,398337,0,-81.46127,bid,66,0
997447,352715,987632,-140.760932,eid,19,0
997447,539031,0,-76.799797,uid,155,0
997447,550263,991825,-128.252635,eid,38,0
997447,336924,0,-43.790362,uid,226,0
997447,115604,986996,-77.246585,uid,152,0
997418,257994,987632,23.818928,sid,151,0
997447,82314,985857,-114.375392,uid,75,0
997447,553684,0,-45.61379,uid,222,0
997447,452312,0,-49.000846,uid,212,0
997447,236506,0,-140.548676,bid,8,0
997447,550263,991825,-126.040374,uid,54,0
997418,485320,988042,-101.153106,uid,53,0
997447,198858,0,-38.524686,sid,233,0
997447,308854,548027,-145.617301,uid,5,0
997447,300652,195105,-93.209139,bid,50,0
997447,550980,0,-25.180366,sid,242,0
997447,202811,61909,-95.066499,sid,100,0
997447,352715,987632,-140.760932,uid,16,0
997447,101409,184617,-122.098935,gid,9,0
997447,303499,987632,-139.553305,eid,23,0
997447,512708,995248,-111.33143,bid,31,0
997447,306768,61909,-122.881056,eid,10,0
997418,504202,0,800.0,bid,148,0
997447,236388,0,-110.037896,sid,10,0
997447,455069,993077,-95.945251,eid,47,0
997447,258618,364685,-112.328027,bid,30,0
997418,465750,0,-56.095952,uid,101,0
997418,303499,987632,-157.897948,eid,9,0
997447,531502,0,12.406205,bid,164,0
997447,462374,0,-125.985477,sid,27,0
997447,308854,548027,-145.965679,uid,4,0
997447,4034,55400,-30.173203,uid,242,0
997447,508689,0,-68.227838,bid,88,0
997418,181294,987632,65.628919,sid,181,0
997447,485928,0,-78.174527,sid,144,0
997418,269484,0,-109.577314,uid,48,0
997447,256927,0,-103.960184,sid,79,0
997447,308854,548027,-145.965679,bid,1,0
997447,333783,0,-89.183232,bid,58,0
997447,215720,988042,-95.73183,uid,37,0
997447,187914,0,-45.465217,uid,223,0
997447,86479,0,-84.921578,sid,135,0
997447,57839,0,-55.871814,bid,110,0
997447,341144,0,-65.841127,sid,165,0
997447,542549,0,-52.532094,sid,196,0
997447,267374,993077,-136.031008,eid,0,0
997447,300652,195105,-93.209139,gid,16,0
997447,368896,991545,-87.301096,gid,18,0
997418,509782,0,24.674704,sid,152,0
997447,333783,0,-89.183232,sid,116,0
997447,46533,257965,-61.752205,sid,172,0
997447,46348,0,-96.173007,sid,97,0
997418,371280,168077,-67.740985,uid,91,0
997447,399413,0,-56.717809,uid,192,0
997418,553556,0,800.0,sid,243,0
997447,99454,0,-79.19493,sid,138,0
997447,352715,987632,-140.760932,uid,21,0
997447,278687,0,-80.528729,sid,134,0
997447,214741,0,-116.771881,uid,71,0
997447,336039,0,-38.873496,uid,235,0
997447,368896,991545,-87.301096,uid,128,0
997447,514486,0,-115.052154,bid,26,0
997447,460832,0,-50.977241,uid,204,0
997447,5643,0,-110.649025,uid,82,0
997447,461060,0,-90.995527,uid,118,0
997418,4489,988060,-31.846609,gid,17,0
997447,352715,987632,-143.653341,sid,2,0
997418,198858,0,-39.854349,bid,50,0
997447,299565,0,22.681402,bid,167,0
997447,548090,997144,13.449796,sid,249,0
997418,39424,0,51.885063,sid,172,0
997447,285776,0,-87.280485,sid,118,0
997447,25862,0,-76.535787,uid,156,0
997447,287105,0,145.546599,bid,176,0
997447,308854,548027,-145.617301,uid,6,0
997447,466533,988042,-119.660086,sid,43,0
997447,553737,0,-37.73944,sid,235,0
997447,4489,988060,-90.469074,uid,121,0
997447,39424,0,-65.225507,bid,92,0
997447,290793,0,-91.396502,bid,51,0
997447,137862,0,-35.984922,bid,160,0
997447,126983,0,-98.125856,bid,45,0
997447,553708,0,-85.955706,sid,121,0
997447,404732,0,34.753431,uid,255,0
997447,287105,0,145.546599,uid,262,0
997447,98902,0,-48.221393,bid,128,0
997447,82314,985857,-114.375392,sid,51,0
997447,86479,0,-84.921578,uid,142,0
997447,181294,987632,-91.499458,uid,116,0
997447,267374,993077,-136.031008,uid,2,0
997447,71954,985857,-143.102779,gid,3,0
997447,465750,0,-122.846927,bid,19,0
997447,485717,991825,-65.329976,uid,172,0
997447,202811,61909,-95.066499,uid,110,0
997447,223930,0,-50.287083,uid,206,0
997447,235135,0,-89.489043,uid,124,0
997447,198538,0,-60.45699,uid,187,0
997447,261344,61909,-86.029162,uid,131,0
997447,34260,247641,-36.432823,uid,240,0
997418,536057,0,800.0,bid,151,0
997447,343874,987632,-116.164423,uid,73,0
997447,452090,0,-57.994378,sid,186,0
997447,551914,0,1.024998,uid,249,0
997418,462374,0,-100.811166,uid,56,0
997418,245960,987632,-60.459014,uid,98,0
997447,553684,0,-45.61379,sid,218,0
997418,84969,277858,168.541538,sid,200,0
997418,485774,0,186.309138,sid,202,0
997447,550263,991825,-128.290821,bid,12,0
997418,69635,987632,-55.923848,uid,102,0
997447,398373,0,-73.408432,uid,160,0
997418,300652,195105,-55.291792,gid,15,0
997447,372218,0,-116.267804,sid,47,0
997447,115604,986996,-77.246585,gid,20,0
997447,485928,0,-78.174527,uid,151,0
997447,343874,987632,-116.164423,sid,48,0
997447,391004,0,-90.862975,bid,54,0
997447,352715,987632,-143.280339,eid,12,0
997447,267374,993077,-136.031008,uid,33,0
997447,99169,987632,-136.518488,uid,32,0
997447,462374,0,-125.985477,uid,56,0
997447,474996,991825,-123.268133,uid,60,0
997447,553499,0,-62.000358,uid,176,0
997447,4034,55400,-30.173203,sid,239,0
997418,235473,0,-40.66373,uid,112,0
997447,553185,0,-38.889959,sid,231,0
997447,398373,0,-73.408432,sid,154,0
997447,504977,0,145.546599,uid,258,0
997447,215720,988042,-95.73183,eid,33,0
997447,40708,257965,-94.917259,bid,48,0
997447,513977,0,-129.261922,bid,11,0
997447,53529,0,-90.916141,uid,119,0
997418,372175,0,49.778724,sid,170,0
997447,277286,168077,-99.260892,gid,13,0
997447,13935,61909,-94.844529,sid,103,0
997447,115604,986996,-77.246585,bid,77,0
997447,336924,0,-43.790362,bid,139,0
997418,504901,995558,800.0,uid,143,0
997418,542682,0,-125.653756,uid,34,0
997418,455069,993077,-108.981307,uid,49,0
997418,462374,0,-100.811166,bid,16,0
997447,448936,0,-46.744389,bid,132,0
997447,101409,184617,-122.098935,eid,45,0
997447,553803,0,-50.6195,bid,118,0
997418,370348,987632,-126.61434,sid,13,0
997418,455069,993077,-142.229558,eid,17,0
997447,548416,0,-77.125497,bid,78,0
997447,300652,195105,-93.209139,gid,16,0
997447,371280,168077,-95.147823,sid,99,0
997418,53328,257965,-40.378149,uid,113,0
997447,85197,987632,-99.713574,sid,91,0
997418,525256,0,-9.732759,bid,65,0
997418,421719,988042,800.0,sid,229,0
997418,343528,987632,-58.549321,sid,81,0
997418,501389,997423,-12.132716,gid,19,0
997447,336039,0,-38.873496,uid,235,0
997418,336039,0,315.628961,bid,135,0
997447,101409,184617,-122.098935,eid,43,0
997418,501389,997423,-12.132716,bid,64,0
997447,267374,993077,-142.024071,sid,5,0
997447,468278,0,-59.635501,uid,185,0
997447,257994,987632,-84.904214,sid,124,0
997447,236388,0,-110.037896,sid,10,0
997418,176809,0,146.568997,bid,121,0
997418,202722,184617,-100.074806,uid,61,0
997447,467884,987632,-112.529141,sid,59,0
997418,371280,168077,-67.740985,uid,91,0
997447,352715,987632,-140.760932,uid,13,0
997447,101409,184617,-122.098935,sid,37,0
997447,215720,988042,-95.73183,uid,39,0
997418,308854,548027,-105.454728,uid,30,0
997447,267374,993077,-136.031008,uid,34,0
997418,69635,987632,-55.923848,uid,102,0
997447,229402,0,-41.230901,bid,144,0
997447,233638,0,-51.878052,bid,114,0
997447,5643,0,-110.649025,sid,64,0
997447,478130,0,1.022498,bid,162,0
997447,235473,0,-68.559617,uid,165,0
997418,539687,997144,101.414664,uid,198,0
997418,244198,0,63.943332,uid,185,0
997447,346150,0,-50.102257,bid,121,0
997447,341144,0,-65.841127,uid,171,0
997447,350869,0,-94.605458,sid,104,0
997447,176809,0,-59.302797,uid,188,0
997447,193227,0,-49.255874,bid,124,0
997418,546199,0,-36.557053,sid,105,0
997447,553577,0,-61.232352,uid,181,0
997418,167391,0,-72.51408,sid,65,0
997447,372218,0,-116.267804,uid,72,0
997447,198858,0,-38.524686,uid,236,0
997447,544835,0,-81.917075,sid,130,0
997418,63509,0,176.85043,uid,207,0
997447,448936,0,-46.744389,sid,215,0
997418,286250,0,43.487934,sid,164,0
997447,34260,247641,-36.432823,bid,155,0
997447,267374,993077,-136.031008,eid,3,0
997418,187914,0,4.190841,uid,150,0
997418,481982,991825,-3.423352,sid,134,0
997418,440721,0,46.445143,bid,99,0
997418,303499,987632,-157.897948,uid,11,0
997418,258762,990112,-76.946977,gid,12,0
997447,372175,0,-81.57453,bid,65,0
997418,46348,0,-83.469106,uid,79,0
997447,541441,0,-78.249444,sid,143,0
997447,482875,991825,-98.812484,sid,93,0
997418,45495,184617,-38.538588,sid,61,0
997447,253218,0,-120.452676,sid,41,0
997418,278687,0,106.769579,bid,128,0
997418,350869,0,-78.315127,uid,82,0
997418,287105,0,58.342384,bid,107,0
997418,398223,995248,-83.720815,uid,78,0
997418,553641,0,800.0,sid,244,0
997418,452312,0,70.473682,sid,183,0
997447,553684,0,-45.61379,uid,222,0
997447,550263,991825,-128.290821,gid,8,0
997418,142342,0,-0.734689,uid,146,0
997447,548416,0,-77.125497,uid,153,0
997447,554119,0,145.546599,sid,260,0
997418,553140,997424,60.317,gid,23,0
997418,553708,0,49.284024,bid,102,0
997447,546199,0,-113.81188,uid,78,0
997447,509782,0,-57.328709,uid,191,0
997418,523291,0,5.666551,bid,79,0
997447,159374,61909,-101.212304,sid,86,0
997447,277286,168077,-99.260892,uid,102,0
997447,535923,0,-122.555463,bid,20,0
997447,186534,988042,-58.848485,sid,185,0
997447,278687,0,-80.528729,uid,141,0
997447,341144,0,-65.841127,bid,91,0
997418,263916,0,-80.563362,sid,56,0
997418,483227,0,74.003574,uid,190,0
997447,39424,0,-65.225507,uid,173,0
997418,29473,987632,-94.557482,uid,64,0
997418,467884,987632,-128.611508,sid,10,0
997447,530410,991825,-106.53045,uid,90,0
997447,303499,987632,-139.553305,uid,26,0
997418,306665,990445,800.0,sid,224,0
997418,546199,0,-36.557053,uid,119,0
997418,202722,184617,-99.969734,eid,40,0
997418,187914,0,4.190841,bid,78,0
997447,474996,991825,-123.268133,sid,33,0
997447,476462,993077,-141.393325,sid,6,0
997418,303499,987632,-157.897948,eid,9,0
997418,26988,0,16.724959,sid,148,0
997447,491460,991825,-125.245022,sid,29,0
997447,259088,987632,-128.195703,uid,50,0
997447,171293,0,-56.628722,bid,108,0
997447,504202,0,-34.533226,bid,156,0
997447,177420,0,-40.081202,bid,147,0
997447,306768,61909,-122.881056,uid,7,0
997418,269484,0,-109.577314,uid,48,0
997447,198538,0,-60.45699,bid,102,0
997418,465952,0,36.443643,sid,157,0
997447,308854,548027,-145.617301,uid,5,0
997418,79145,0,-47.891031,sid,93,0
997418,269484,0,-109.577314,sid,29,0
997418,260091,987632,-60.6744,sid,77,0
997418,202811,61909,-90.89048,eid,21,0
997447,398223,995248,-107.139568,uid,87,0
997447,352715,987632,-140.760932,eid,11,0
997447,385698,0,-38.345904,bid,151,0
997447,465750,0,-122.846927,bid,19,0
997418,465801,0,-48.229544,sid,91,0
997418,236506,0,-115.012883,uid,41,0
997447,487572,0,-98.379258,uid,105,0
997447,308854,548027,-145.965679,bid,1,0
997418,545173,0,-96.079713,sid,41,0
997418,258618,364685,87.506431,sid,188,0
997447,84969,277858,-50.266545,bid,120,0
997447,202811,61909,-95.066499,sid,100,0
997418,519332,997144,800.0,sid,234,0
997447,485774,0,-62.090095,bid,93,0
997447,104378,0,-48.899724,uid,213,0
997447,215720,988042,-95.73183,uid,37,0
997418,399413,0,800.0,sid,227,0
997418,553556,0,800.0,sid,243,0
997447,525256,0,-84.741203,bid,63,0
997447,368896,991545,-87.301096,sid,119,0
997447,53529,0,-90.916141,bid,53,0
997418,501389,997423,-12.132716,uid,135,0
997418,399963,991828,124.542707,bid,118,0
997447,398030,0,-76.857695,bid,79,0
997418,10487,985857,-31.145478,uid,125,0
997447,34260,247641,-36.432823,gid,25,0
997418,215720,988042,-93.602209,sid,46,0
997418,504977,0,492.001979,bid,141,0
997418,53328,257965,-40.378149,sid,99,0
997418,478130,0,298.602042,sid,212,0
997447,187914,0,-45.465217,sid,219,0
997418,462374,0,-100.811166,uid,56,0
997447,469215,0,-46.232166,bid,133,0
997447,333783,0,-89.183232,bid,58,0
997418,171293,0,6.047077,sid,142,0
997447,277661,61909,-55.65311,uid,197,0
997418,288912,991825,-54.131067,eid,47,0
997447,71954,985857,-143.102779,eid,8,0
997447,237800,0,-121.810152,bid,21,0
997418,312900,991825,53.243672,sid,173,0
997447,513977,0,-129.261922,sid,19,0
997447,4034,55400,-30.173203,gid,26,0
997447,233638,0,-51.878052,uid,201,0
997447,239260,0,-51.44348,uid,202,0
997418,535923,0,-87.770982,sid,51,0
997447,410052,0,-106.005624,uid,92,0
997418,258762,990112,-76.946977,bid,28,0
